date,user,name,text,retweet,favorite,location,Post
2022-04-05 06:40:00+00:00,The_Nation,The_Nation,"Pakistan reports 155 COVID-19 cases in 24 hours
https://t.co/nMcV0BI9fW
#CoronavirusPakistan #COVID19 https://t.co/qPTf4jdrSW",0,1,Pakistan,"Pakistan reports 155 COVID-19 cases in 24 hours
https://t.co/nMcV0BI9fW
#CoronavirusPakistan #COVID19 https://t.co/qPTf4jdrSW"
2022-04-05 06:39:49+00:00,Antonio_Caramia,Ing. Antonio Caramia,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

4/4

85+ yo https://t.co/vQVyStL7Ue",1,2,,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

4/4

85+ yo https://t.co/vQVyStL7Ue"
2022-04-05 06:39:48+00:00,leafypage1,leafypage,Sir David Amess trial delayed due to Covid-19 cases https://t.co/xaesEGEkRo,0,0,,Sir David Amess trial delayed due to Covid-19 cases https://t.co/xaesEGEkRo
2022-04-05 06:39:46+00:00,Antonio_Caramia,Ing. Antonio Caramia,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

3/

        18-64… https://t.co/m7DbI77fOt",1,2,,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

3/

        18-64… https://t.co/m7DbI77fOt"
2022-04-05 06:39:42+00:00,Antonio_Caramia,Ing. Antonio Caramia,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

2/

        0-5 yo… https://t.co/xS38ahxQOp",1,2,,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

2/

        0-5 yo… https://t.co/xS38ahxQOp"
2022-04-05 06:39:42+00:00,RanjanaVakharia,Ranjana Vakharia,"31 policemen succumbed to Covid-19 during second wave in Tamil Nadu: Study

31 policemen succumbed to Covid-19 duri… https://t.co/E8Offf9qTS",0,0,,"31 policemen succumbed to Covid-19 during second wave in Tamil Nadu: Study

31 policemen succumbed to Covid-19 duri… https://t.co/E8Offf9qTS"
2022-04-05 06:39:38+00:00,S38303733Sherry,Sherry Sherry,All a money making scam of the Democratic party siding with China All In cahoots with the CDC as well.... You know… https://t.co/lN6WhXtY16,0,0,,All a money making scam of the Democratic party siding with China All In cahoots with the CDC as well.... You know… https://t.co/lN6WhXtY16
2022-04-05 06:39:38+00:00,Antonio_Caramia,Ing. Antonio Caramia,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

1/ https://t.co/ON5dhhbS8z",1,3,,"👉Weekly #Covid_19 hospital admissions in England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in the last 12 months per age groups. 

1/ https://t.co/ON5dhhbS8z"
2022-04-05 06:39:28+00:00,abplivenews,ABP LIVE,"#Google, #Twitter And #Apple Reopen Offices In India As COVID-19 Cases Dip. Details

https://t.co/ddk5xqIZV5",0,0,New Delhi,"#Google, #Twitter And #Apple Reopen Offices In India As COVID-19 Cases Dip. Details

https://t.co/ddk5xqIZV5"
2022-04-05 06:39:22+00:00,ufukzorluuz,ufuk zorlu 🇹🇷,We have been separated from our loved ones and friends due to the covid 19 pandemic in the world 2022 Summer It's t… https://t.co/eUU2HTWSoE,0,2,"Fethiye, Türkiye",We have been separated from our loved ones and friends due to the covid 19 pandemic in the world 2022 Summer It's t… https://t.co/eUU2HTWSoE
2022-04-05 06:39:21+00:00,ACTHealth,ACT Health,"We’re running more COVID-19 vaccine pop-up clinics this week 👇🏽
Walk-in and get a free Pfizer vaccine – no booking… https://t.co/9dz8zjAhjI",1,4,"Canberra, Australia","We’re running more COVID-19 vaccine pop-up clinics this week 👇🏽
Walk-in and get a free Pfizer vaccine – no booking… https://t.co/9dz8zjAhjI"
2022-04-05 06:39:19+00:00,wikipediachain,Wikipedia Chain,Abdel Abqar &gt; Settat &gt; Ibn Khaldun &gt; Liberalism &gt; Ali Shariati &gt; B. F. Skinner &gt; Child support &gt; Adoption &gt; The bir… https://t.co/hQx8teLKiw,0,0,Make your own @ the link below,Abdel Abqar &gt; Settat &gt; Ibn Khaldun &gt; Liberalism &gt; Ali Shariati &gt; B. F. Skinner &gt; Child support &gt; Adoption &gt; The bir… https://t.co/hQx8teLKiw
2022-04-05 06:39:17+00:00,mikereidmd,mike reid,Super honored to be part of this @theNASEM  visionary publication outlining opportunities for Tackling Tuberculosis… https://t.co/Srp5hXfy79,0,0,,Super honored to be part of this @theNASEM  visionary publication outlining opportunities for Tackling Tuberculosis… https://t.co/Srp5hXfy79
2022-04-05 06:39:14+00:00,Wes_Rho,Wes Rhodes,"So just over 2 years we've avoided the Rona and 1 trip to London later, boom. Feel shocking too. Don't catch covid.… https://t.co/KTrfOpj4Mj",0,0,"Hull, UK","So just over 2 years we've avoided the Rona and 1 trip to London later, boom. Feel shocking too. Don't catch covid.… https://t.co/KTrfOpj4Mj"
2022-04-05 06:39:13+00:00,Hendrik05989397,Hendry Botha,"https://t.co/AmUfJytjV0 | The post-lockdown rules now in effect, including hugging at schools and closed border pos… https://t.co/CwUt383tYo",0,0,Republiek van Suid Afrika,"https://t.co/AmUfJytjV0 | The post-lockdown rules now in effect, including hugging at schools and closed border pos… https://t.co/CwUt383tYo"
2022-04-05 06:38:52+00:00,amibanerjee1,Prof Amitava Banerjee💙,"Four findings: 1. Cardiac impairment, mainly non-myocarditis, was common (19% at 6 months) and commonly persisted (… https://t.co/nnuY39hon9",2,2,University College London,"Four findings: 1. Cardiac impairment, mainly non-myocarditis, was common (19% at 6 months) and commonly persisted (… https://t.co/nnuY39hon9"
2022-04-05 06:38:48+00:00,SAIMM1,SAIMM,"To overcome travelling constraints imposed by Covid-19, the course will be delivered as ‘live’ online lectures by P… https://t.co/xFhtEWXw4u",0,0,South Africa,"To overcome travelling constraints imposed by Covid-19, the course will be delivered as ‘live’ online lectures by P… https://t.co/xFhtEWXw4u"
2022-04-05 06:38:35+00:00,Music77519391,Music,"@hvs_ventures @MetaMate_NFT COVID 19 has slowed down many economies around the world but as a crypto business, does… https://t.co/MFuJKf4wh2",0,1,,"@hvs_ventures @MetaMate_NFT COVID 19 has slowed down many economies around the world but as a crypto business, does… https://t.co/MFuJKf4wh2"
2022-04-05 06:38:30+00:00,Scienc4Society,Science for Society & Sustainability,The impact of gardening on mental resilience in times of stress: A case study during the COVID-19 pandemic in Singa… https://t.co/u9f2yiw4DN,0,0,Global,The impact of gardening on mental resilience in times of stress: A case study during the COVID-19 pandemic in Singa… https://t.co/u9f2yiw4DN
2022-04-05 06:38:29+00:00,jallepap,"Prasad Jallepalli, MD, PhD","This is a contentious topic, but our ability to assess and mitigate risk on an individual level depends on understa… https://t.co/Yt4MW43DMe",0,0,"New York, USA ","This is a contentious topic, but our ability to assess and mitigate risk on an individual level depends on understa… https://t.co/Yt4MW43DMe"
2022-04-05 06:38:20+00:00,KatarinaSerlet,Katarina Serlet,"Reach out to me if you want a copy of the paper - 

Teleworking: How COVID-19 Work From Home Policies are Redefinin… https://t.co/PUd6uJYfxy",0,0,Interstate 60,"Reach out to me if you want a copy of the paper - 

Teleworking: How COVID-19 Work From Home Policies are Redefinin… https://t.co/PUd6uJYfxy"
2022-04-05 06:38:19+00:00,amir_pakpour,Amir Pakpour,our new study looks at the estimation of sleep problems among pregnant women during COVID-19 pandemic: a systematic… https://t.co/L2SHSOerkr,2,0,"Jönköping, Sverige",our new study looks at the estimation of sleep problems among pregnant women during COVID-19 pandemic: a systematic… https://t.co/L2SHSOerkr
2022-04-05 06:38:16+00:00,CNBCTV18News,CNBC-TV18,"#TheMedicineBox | Should not be worried about long COVID-19 as earlier, says Dr Tushar Shah who has treated about 2… https://t.co/pjYhgEfebH",1,6,,"#TheMedicineBox | Should not be worried about long COVID-19 as earlier, says Dr Tushar Shah who has treated about 2… https://t.co/pjYhgEfebH"
2022-04-05 06:38:10+00:00,stevecripe57,caregiver ✝️,COVID-19 cases tick up in 20 states as hospitalizations continue to fall https://t.co/swNMxNKy7C,0,0,"Indiana, USA",COVID-19 cases tick up in 20 states as hospitalizations continue to fall https://t.co/swNMxNKy7C
2022-04-05 06:38:10+00:00,Patchesor,Patches🇺🇦,"Ontario marks highest COVID-19 test positivity since mid-January, hospitalizations up by 30% https://t.co/tWA1uiUd4K via @Yahoo",0,0,North America,"Ontario marks highest COVID-19 test positivity since mid-January, hospitalizations up by 30% https://t.co/tWA1uiUd4K via @Yahoo"
2022-04-05 06:38:10+00:00,SecSonnySays,Carlos Dominguez III,These reforms and programs made the Philippines one of the economic leaders in the region. The same reforms helped… https://t.co/3PI6LOPG1Q,0,3,"Manila, Philippines ",These reforms and programs made the Philippines one of the economic leaders in the region. The same reforms helped… https://t.co/3PI6LOPG1Q
2022-04-05 06:38:08+00:00,PeoplesDailyapp,People's Daily app,"The maximum daily nucleic acid testing capacity in #Shanghai has reached 4 million tubes, with the strong support o… https://t.co/DTbOATscSb",0,1,"北京, 中华人民共和国","The maximum daily nucleic acid testing capacity in #Shanghai has reached 4 million tubes, with the strong support o… https://t.co/DTbOATscSb"
2022-04-05 06:38:03+00:00,LogisticsDriver,Driver Logistics,Emirates SkyCargo has transported more than 1 billion doses of Covid-19 vaccines within a span of 18 months from th… https://t.co/DNJN9WlLPw,0,0,"University Rd, CUSAT PO, Kochi",Emirates SkyCargo has transported more than 1 billion doses of Covid-19 vaccines within a span of 18 months from th… https://t.co/DNJN9WlLPw
2022-04-05 06:38:01+00:00,sunstaronline,SunStar Philippines,Philippines Covid-19 vaccine wastage at 2% of total inventory https://t.co/CbKJ1wQdbl | Photo from NTF https://t.co/uLNqCki01f,0,0,"Cebu City, Philippines",Philippines Covid-19 vaccine wastage at 2% of total inventory https://t.co/CbKJ1wQdbl | Photo from NTF https://t.co/uLNqCki01f
2022-04-05 06:37:57+00:00,SRI_org,SRI,"#Russia plans to end restrictions on breakouts to and from 52 countries after April 9, part of its plans to reduce… https://t.co/nLN1Nf7WOB",0,0,,"#Russia plans to end restrictions on breakouts to and from 52 countries after April 9, part of its plans to reduce… https://t.co/nLN1Nf7WOB"
2022-04-05 06:37:48+00:00,ImphalRob,"Regional Outreach Bureau, Imphal","Covid - 19 satus in India : Vaccination, Testing and Active Cases as on 05 April, 2022, 8am
#IndiaFightsCorona https://t.co/C2IAiEDbIi",2,1,"Imphal,Manipur","Covid - 19 satus in India : Vaccination, Testing and Active Cases as on 05 April, 2022, 8am
#IndiaFightsCorona https://t.co/C2IAiEDbIi"
2022-04-05 06:37:41+00:00,OpenOrphan,Open Orphan,"Our Chief Scientific Officer, Dr Andrew Catchpole spoke with @USATODAY following our #COVID19 characterisation stud… https://t.co/k7S5CzhQeb",5,10,"London, United Kingdom","Our Chief Scientific Officer, Dr Andrew Catchpole spoke with @USATODAY following our #COVID19 characterisation stud… https://t.co/k7S5CzhQeb"
2022-04-05 06:37:35+00:00,creditinfogovph,Credit Information Corporation,"Titled “Responsible borrowing and combating abusive lending in the time of COVID-19,” speakers from CIC and SEC hig… https://t.co/IZOnOIQdPr",0,0,"Makati City, Philippines","Titled “Responsible borrowing and combating abusive lending in the time of COVID-19,” speakers from CIC and SEC hig… https://t.co/IZOnOIQdPr"
2022-04-05 06:37:34+00:00,263Chat,263Chat.com 🇿🇼,"Zimbabwe COVID-19 Update (4 April 2022)

Confirmed cases - 246 612

New cases - 87

Tests done - 2 759

Active case… https://t.co/OdlHOgXo9W",0,0,Zimbabwe,"Zimbabwe COVID-19 Update (4 April 2022)

Confirmed cases - 246 612

New cases - 87

Tests done - 2 759

Active case… https://t.co/OdlHOgXo9W"
2022-04-05 06:37:34+00:00,Taxo0nline,TAXOonline,"TAXO Daily Updates 
GST rate for COVID-19 medicines pegged at 5% GST: govt
Read:
https://t.co/8pEcGyXaCs

#gst… https://t.co/I6humhW54B",0,0,,"TAXO Daily Updates 
GST rate for COVID-19 medicines pegged at 5% GST: govt
Read:
https://t.co/8pEcGyXaCs

#gst… https://t.co/I6humhW54B"
2022-04-05 06:37:09+00:00,libbyliberalnyc,libbyliberal,"Martin:”Speaking last week, Biden ascribed the cutoff of funding for COVID-19 testing to “congressional inaction.”… https://t.co/pAhFuxJUgi",0,0,"New York, USA","Martin:”Speaking last week, Biden ascribed the cutoff of funding for COVID-19 testing to “congressional inaction.”… https://t.co/pAhFuxJUgi"
2022-04-05 06:37:01+00:00,ThriftWallet,Thrift Your Wallet,Fall COVID-19 Vaccination Plan under Consideration l KBS WORLD https://t.co/ExXcMsi6Uo,0,0,United States,Fall COVID-19 Vaccination Plan under Consideration l KBS WORLD https://t.co/ExXcMsi6Uo
2022-04-05 06:36:54+00:00,NeverAToryEver,Paul Brown,Today is the last day to have an input into defining what the public inquiry into the governments handling of the C… https://t.co/sfH4ezr8gT,0,0,United Kingdom,Today is the last day to have an input into defining what the public inquiry into the governments handling of the C… https://t.co/sfH4ezr8gT
2022-04-05 06:36:51+00:00,wadechang0604,Missnow,"@TheTorontoSun https://t.co/UM5GWKN2pP
⚠️The Timeline of COVID-19⚠️ MUST WATCH‼️
Does experimental vaccines work wi… https://t.co/dEqQseSCHZ",0,0,,"@TheTorontoSun https://t.co/UM5GWKN2pP
⚠️The Timeline of COVID-19⚠️ MUST WATCH‼️
Does experimental vaccines work wi… https://t.co/dEqQseSCHZ"
2022-04-05 06:36:49+00:00,lithohedron,Michael “oplopanax” Coyle,"The industry w/ the most COVID claims was Healthcare, the next highest was Education.

Yet Dr Henry says people wit… https://t.co/EMvM57WYvz",0,3,"YVR, YSE","The industry w/ the most COVID claims was Healthcare, the next highest was Education.

Yet Dr Henry says people wit… https://t.co/EMvM57WYvz"
2022-04-05 06:36:44+00:00,tommyNtour,Tommy Whitelaw BCAh,"Starting new Art Project today  with @GCHSCP
1st of 10 events 

Asking Care home colleagues

What Matters to You?… https://t.co/UXdzfONAsL",0,1,"Glasgow, Scotland","Starting new Art Project today  with @GCHSCP
1st of 10 events 

Asking Care home colleagues

What Matters to You?… https://t.co/UXdzfONAsL"
2022-04-05 06:36:37+00:00,libbyliberalnyc,libbyliberal,Martin:”Biden adm has used emergence of highly transmissible Omicron variant as a pretext to abandon all measures t… https://t.co/aq3mdSYkD9,0,0,"New York, USA",Martin:”Biden adm has used emergence of highly transmissible Omicron variant as a pretext to abandon all measures t… https://t.co/aq3mdSYkD9
2022-04-05 06:36:34+00:00,wadechang0604,Missnow,"@CityNewsTO https://t.co/UM5GWKN2pP
⚠️The Timeline of COVID-19⚠️ MUST WATCH‼️
Does experimental vaccines work with… https://t.co/0R46hYuhnr",0,0,,"@CityNewsTO https://t.co/UM5GWKN2pP
⚠️The Timeline of COVID-19⚠️ MUST WATCH‼️
Does experimental vaccines work with… https://t.co/0R46hYuhnr"
2022-04-05 06:36:23+00:00,lindstrm_pia,Pia Lindström,"@lotta_hallstrom @Elinkeinoelama 3 times more likely to die of Covid-19 than unvaccinated individuals.”

https://t.co/s5X6evoDL8",0,0,,"@lotta_hallstrom @Elinkeinoelama 3 times more likely to die of Covid-19 than unvaccinated individuals.”

https://t.co/s5X6evoDL8"
2022-04-05 06:36:19+00:00,OffThePitch_com,Off The Pitch,"Interview with #QPR CEO Lee Hoos about player development as key to building a sustainable future. 

💰 Had to finet… https://t.co/AdwpyL9GGM",0,0,,"Interview with #QPR CEO Lee Hoos about player development as key to building a sustainable future. 

💰 Had to finet… https://t.co/AdwpyL9GGM"
2022-04-05 06:36:13+00:00,CPA_Breda_Wal,CPA_Breda_Wallonie,"05-04-22 08:36:10 0319153 Verviers, COVID 19 """,0,0,,"05-04-22 08:36:10 0319153 Verviers, COVID 19 """
2022-04-05 06:36:04+00:00,zhangfei987651,張飛@zhangfei987651张飞,"@AJEnglish In 2020, North Korea's Kim Jong-un ordered refusal of international aid, fearing that external aid could… https://t.co/6n5ydZLqxW",0,0,Asia,"@AJEnglish In 2020, North Korea's Kim Jong-un ordered refusal of international aid, fearing that external aid could… https://t.co/6n5ydZLqxW"
2022-04-05 06:36:04+00:00,CityAM,City A.M.,HomeServe accelerates performance amid Covid-19 headwinds https://t.co/LWsJS5XEyN https://t.co/vDCthjCfq2,0,0,"London, England",HomeServe accelerates performance amid Covid-19 headwinds https://t.co/LWsJS5XEyN https://t.co/vDCthjCfq2
2022-04-05 06:35:55+00:00,Senaitbitew,ሰናይት | Sunny☀️,"“The revised directive eschews requirements for face masks in outdoor areas with sufficient air circulation.
Howeve… https://t.co/RmSJBep6Vw",0,0,"Ethiopia, Addis Abeba ","“The revised directive eschews requirements for face masks in outdoor areas with sufficient air circulation.
Howeve… https://t.co/RmSJBep6Vw"
2022-04-05 06:35:53+00:00,biomelb,BioMelbourne Network,Bradley Trewin from @BoschAustralia talks about their Ellume Project (a COVID-19 home test) and the challenges of s… https://t.co/r8xPZZogON,0,1,"Melbourne, Australia",Bradley Trewin from @BoschAustralia talks about their Ellume Project (a COVID-19 home test) and the challenges of s… https://t.co/r8xPZZogON
2022-04-05 06:35:49+00:00,lindstrm_pia,Pia Lindström,@lotta_hallstrom ETTE.NYT.JUMALAUTA.OLE.TOSISSANNE?!?! @Elinkeinoelama ”An investigation of official Government dat… https://t.co/0qb3wbKpOx,0,0,,@lotta_hallstrom ETTE.NYT.JUMALAUTA.OLE.TOSISSANNE?!?! @Elinkeinoelama ”An investigation of official Government dat… https://t.co/0qb3wbKpOx
2022-04-05 06:35:48+00:00,ClaireJen79,Claire Jennings🇨🇮🇪🇺❤🇺🇦,@fifteenforty 25 month's at home to protect my kids were not getting covid..I'm batshit crazy to most lol but I'll… https://t.co/fl0VjpuWk7,1,0,,@fifteenforty 25 month's at home to protect my kids were not getting covid..I'm batshit crazy to most lol but I'll… https://t.co/fl0VjpuWk7
2022-04-05 06:35:47+00:00,reneenicolegray,Renèe Nicole Gray 🌻😷,@courtne77267115 @AbraarKaran This too: https://t.co/xgj6xmkcmD,0,0,,@courtne77267115 @AbraarKaran This too: https://t.co/xgj6xmkcmD
2022-04-05 06:35:45+00:00,s51661,PC蛋蛋/彩票/加拿大28/香港六合彩/排列3/大乐透/福彩3D/快三/广东11选5/澳洲5/双色球,Shanghai sees new surge in Covid-19 cases | https://t.co/yHhN2nFT5l,0,0,,Shanghai sees new surge in Covid-19 cases | https://t.co/yHhN2nFT5l
2022-04-05 06:35:43+00:00,primodofficial,Primod,@SandroDemaio I challenge everyone to go and look at the data and give me one reason why a teenager should take on… https://t.co/vptydhkDUD,1,6,"Sydney, New South Wales",@SandroDemaio I challenge everyone to go and look at the data and give me one reason why a teenager should take on… https://t.co/vptydhkDUD
2022-04-05 06:35:41+00:00,libbyliberalnyc,libbyliberal,"Martin:”Dec, as Omicron surge was just beginning, Centers4Disease Control+Prevention (CDC) slashed recommended dura… https://t.co/6ilGtraEwq",0,0,"New York, USA","Martin:”Dec, as Omicron surge was just beginning, Centers4Disease Control+Prevention (CDC) slashed recommended dura… https://t.co/6ilGtraEwq"
2022-04-05 06:35:35+00:00,jane63c,Jane Crofts and The Archduke Ralph 💙😷 vaccinated,"“Whilst we are talking elephants, what about the one in the room? Covid... if HMG's broader C-19 policy is causing… https://t.co/eiNkT5C9t0",0,1,Lincoln,"“Whilst we are talking elephants, what about the one in the room? Covid... if HMG's broader C-19 policy is causing… https://t.co/eiNkT5C9t0"
2022-04-05 06:35:33+00:00,hlwegley,H L Wegley,Counties With Highest Vaccination Rates See More COVID-19 Cases Than Least Vaccinated https://t.co/llm4cFihLj,0,0,Seattle area,Counties With Highest Vaccination Rates See More COVID-19 Cases Than Least Vaccinated https://t.co/llm4cFihLj
2022-04-05 06:35:32+00:00,IOMAsiaPacific,IOM Asia-Pacific,How COVID-19 Transmitted With/out a Mask ? https://t.co/0mcJsjPVWg,1,2,"Bangkok, Thailand",How COVID-19 Transmitted With/out a Mask ? https://t.co/0mcJsjPVWg
2022-04-05 06:35:26+00:00,rohannsharma,Rohan Pankaj Sharma,Fourth wave scare: China extends lockdown as Shanghai sees new surge in Covid-19 cases | World News https://t.co/2elaa71rVp,0,0,,Fourth wave scare: China extends lockdown as Shanghai sees new surge in Covid-19 cases | World News https://t.co/2elaa71rVp
2022-04-05 06:35:26+00:00,bonitoclub,Tony Davies,@SimoLove @SkyNewsAust @DanielAndrewsMP Why is Morrison criticising Victoria but not the other states with the same… https://t.co/cKGOXJIDb1,1,2,"Melbourne, Victoria",@SimoLove @SkyNewsAust @DanielAndrewsMP Why is Morrison criticising Victoria but not the other states with the same… https://t.co/cKGOXJIDb1
2022-04-05 06:35:03+00:00,straits_times,The Straits Times,Foreign-to-local skills transfer scheme hits Covid-19 roadblock https://t.co/GHECj7m610,0,0,Singapore,Foreign-to-local skills transfer scheme hits Covid-19 roadblock https://t.co/GHECj7m610
2022-04-05 06:35:01+00:00,Alexkennedy30,Alex kennedy,"While Iran’s national carrier, Iran Air, says Iraq does not allow entry to visitors who have received Iranian-made… https://t.co/g6fYWAzGwb",0,0,,"While Iran’s national carrier, Iran Air, says Iraq does not allow entry to visitors who have received Iranian-made… https://t.co/g6fYWAzGwb"
2022-04-05 06:35:00+00:00,ABSCBNNews,ABS-CBN News,"#COVID19 vaccines remain effective against recombinant variants such as the recently reported XE in Thailand, healt… https://t.co/lCyLlf5NMG",2,4,"Manila, Philippines","#COVID19 vaccines remain effective against recombinant variants such as the recently reported XE in Thailand, healt… https://t.co/lCyLlf5NMG"
2022-04-05 06:34:59+00:00,BisligCPS,Bislig CPS,Patrollers of Bislig City Police Station conducted establishment visitation and distribution of IEC materials about… https://t.co/9YJ09xn8Yb,0,0,"Bislig City, Surigao del Sur, ",Patrollers of Bislig City Police Station conducted establishment visitation and distribution of IEC materials about… https://t.co/9YJ09xn8Yb
2022-04-05 06:34:59+00:00,NortheastToday,NORTHEAST TODAY,"#Mizoram | Mizoram registered a total of 175 new COVID-19 cases, and zero fatality in the last 24 hours, as informe… https://t.co/W7aTFOKiZC",0,0,"Guwahati / Tawang, India","#Mizoram | Mizoram registered a total of 175 new COVID-19 cases, and zero fatality in the last 24 hours, as informe… https://t.co/W7aTFOKiZC"
2022-04-05 06:34:45+00:00,tommyNtour,Tommy Whitelaw BCAh,"Starting new Art Project today  with @GCHSCP
1st of 10 events 
Asking Care home colleagues

What Matters to You?… https://t.co/3vAafv7XSp",1,0,"Glasgow, Scotland","Starting new Art Project today  with @GCHSCP
1st of 10 events 
Asking Care home colleagues

What Matters to You?… https://t.co/3vAafv7XSp"
2022-04-05 06:34:35+00:00,srirampusarla,Sriram PUSARLA,The availability of documented and recorded data related to COVID-19 mortality and morbidity is far from perfect. B… https://t.co/IJVyjfZxzn,0,0,Hyderabad,The availability of documented and recorded data related to COVID-19 mortality and morbidity is far from perfect. B… https://t.co/IJVyjfZxzn
2022-04-05 06:34:33+00:00,cnnphilippines,CNN Philippines,"The recombination of two Omicron lineages dubbed as 'Omicron XE' is showing signs of higher transmissibility, but i… https://t.co/Fj2lltWTlw",5,1,Philippines,"The recombination of two Omicron lineages dubbed as 'Omicron XE' is showing signs of higher transmissibility, but i… https://t.co/Fj2lltWTlw"
2022-04-05 06:34:28+00:00,Dr_SarcasMum,Smriti,"So, my article on IT/ITES came out. I explore issues surrounding covid-19 and invisible precarity of ""permanent"" em… https://t.co/xNKeneIAlW",0,0,,"So, my article on IT/ITES came out. I explore issues surrounding covid-19 and invisible precarity of ""permanent"" em… https://t.co/xNKeneIAlW"
2022-04-05 06:34:26+00:00,Echoraljpangio,Dr Jean Pierre Laroche #vacciné3.0,Can COVID-19 alter your personality? Here's what brain research shows. https://t.co/1CzoQGdyLw,0,1,"Avignon, France / Montpellier France",Can COVID-19 alter your personality? Here's what brain research shows. https://t.co/1CzoQGdyLw
2022-04-05 06:34:21+00:00,bendynaa,Alex Bendyna,@DanielJW_NZ @MegaMAGA_Mat @RReidFU @sootytweet @Dame__Jane @alex_nz_1 @nzhotdog1 What makes you think rejecting th… https://t.co/9CuU0XPNQS,1,1,,@DanielJW_NZ @MegaMAGA_Mat @RReidFU @sootytweet @Dame__Jane @alex_nz_1 @nzhotdog1 What makes you think rejecting th… https://t.co/9CuU0XPNQS
2022-04-05 06:34:20+00:00,karamballes,Sir Karam Bales ✊ 🇺🇦,"31/ Yet we have the head of Ofsted doing media rounds without any mention of staff absence

Agreeing with JHB here… https://t.co/orwPSeUBz4",0,1,,"31/ Yet we have the head of Ofsted doing media rounds without any mention of staff absence

Agreeing with JHB here… https://t.co/orwPSeUBz4"
2022-04-05 06:34:15+00:00,eevioli,🧚‍♀️Hannah★,does anyone actually click on the covid-19 tab on the twitter explore be honest,0,0,,does anyone actually click on the covid-19 tab on the twitter explore be honest
2022-04-05 06:34:12+00:00,MixtUpMixy,Compute My Evidence 🖲,"This is why I stopped listening to anything she had to say MONTHS ago.

#COVID #LongCovid #CovidIsNotOver #Covid_19… https://t.co/xTDzoKNHF0",0,3,,"This is why I stopped listening to anything she had to say MONTHS ago.

#COVID #LongCovid #CovidIsNotOver #Covid_19… https://t.co/xTDzoKNHF0"
2022-04-05 06:34:12+00:00,helen38579846,Helen Macaulay 🦋🌸🌻,Geert Vanden Bossche Predictions on evolution Covid 19 pandemic | Voice for Science and Solidarity https://t.co/qPDpCwaSmY,0,0,"Bolton-le-Sands,England",Geert Vanden Bossche Predictions on evolution Covid 19 pandemic | Voice for Science and Solidarity https://t.co/qPDpCwaSmY
2022-04-05 06:34:10+00:00,ncr16,Neil Rogers Woke is anti white racism?,"Climate Change and the Covid-19 pandemic.
The science behind these two isn't based on measurable facts. Such scienc… https://t.co/otfQYogLr6",0,0,,"Climate Change and the Covid-19 pandemic.
The science behind these two isn't based on measurable facts. Such scienc… https://t.co/otfQYogLr6"
2022-04-05 06:34:02+00:00,jasonandrade,Jason Andrade,@fifteenforty No? The narrative is that if you think you will *never* get COVID-19 that isn't a really sane positio… https://t.co/ndLc4umTE5,0,1,"Wollongong, Australia",@fifteenforty No? The narrative is that if you think you will *never* get COVID-19 that isn't a really sane positio… https://t.co/ndLc4umTE5
2022-04-05 06:34:00+00:00,UNI_Europa,UNI Europa,"The #digitalisation of the retail sector has advanced rapidly during the COVID-19 pandemic. 

This Thursday: join u… https://t.co/6T1lvyXczg",0,1,"Brussels, Belgium","The #digitalisation of the retail sector has advanced rapidly during the COVID-19 pandemic. 

This Thursday: join u… https://t.co/6T1lvyXczg"
2022-04-05 06:33:52+00:00,Stephen1898,Stephen aka Steve 🇨🇦🇺🇦,"@COV19FactFinder @griptmedia @DailyExposeTeam @DailyExposeGB I took a break from social media during COVID-19 lol,… https://t.co/MYkfZA6Mog",0,0,,"@COV19FactFinder @griptmedia @DailyExposeTeam @DailyExposeGB I took a break from social media during COVID-19 lol,… https://t.co/MYkfZA6Mog"
2022-04-05 06:33:51+00:00,BangtanjamE,bangtanjam_elite,"@theprojecttv Stop ur fking racism against our boys u punk, son of a s💩💩💩💩tt, if u hurt my boys especially my angel… https://t.co/SukchNEOTn",0,0,,"@theprojecttv Stop ur fking racism against our boys u punk, son of a s💩💩💩💩tt, if u hurt my boys especially my angel… https://t.co/SukchNEOTn"
2022-04-05 06:33:47+00:00,enfermerasana,Liz Cabrera,The end of COVID-19 testing for the uninsured: The American ruling class doubles down on mass infection https://t.co/OVefChIJOD,0,0,LKWD,The end of COVID-19 testing for the uninsured: The American ruling class doubles down on mass infection https://t.co/OVefChIJOD
