date,user,name,text,retweet,favorite,location,Post
2022-04-05 05:33:35+00:00,dawn_com,Dawn.com,"The experienced Bangladesh wicket-keeper/batter Mushfiqur Rahim was dismissed in the first over of the day, leg bef… https://t.co/IQJEA63bSO",0,3,Pakistan,"The experienced Bangladesh wicket-keeper/batter Mushfiqur Rahim was dismissed in the first over of the day, leg bef… https://t.co/IQJEA63bSO"
2022-04-05 05:33:11+00:00,Snehith1111,bharat reddy,"@VoiceOfHindu71 Yeh kaha ka Mahatma he, becoz of this joker appeasement condition of hindus in pakistan and banglad… https://t.co/rYxEHT5lYG",0,1,,"@VoiceOfHindu71 Yeh kaha ka Mahatma he, becoz of this joker appeasement condition of hindus in pakistan and banglad… https://t.co/rYxEHT5lYG"
2022-04-05 05:33:00+00:00,ttindia,The Telegraph,BSF authorities  on Monday helped two Bangladeshi women get a last glimpse of their mother who died at home across… https://t.co/dUmnngX54G,0,3,"Kolkata, India",BSF authorities  on Monday helped two Bangladeshi women get a last glimpse of their mother who died at home across… https://t.co/dUmnngX54G
2022-04-05 05:32:38+00:00,krisxkrosx,Chris Giffard,@MemoryMentalist Abysmal umpiring. But justice prevailed in each case. Except for the KP LBW (which Bangladesh chos… https://t.co/nEP7VkmZCA,0,0,,@MemoryMentalist Abysmal umpiring. But justice prevailed in each case. Except for the KP LBW (which Bangladesh chos… https://t.co/nEP7VkmZCA
2022-04-05 05:32:29+00:00,faisalyorker1,Faisal Caesar,"Iftar in a boat, Bangladesh https://t.co/KGIBLWkXuI",0,0,Earth,"Iftar in a boat, Bangladesh https://t.co/KGIBLWkXuI"
2022-04-05 05:32:26+00:00,cric_feeds,CricFeeds,Bangladesh cricket board officially lodging complaint to ICC on umpiring after the test series,0,1,,Bangladesh cricket board officially lodging complaint to ICC on umpiring after the test series
2022-04-05 05:31:38+00:00,KBYzaNet,The Kimberley Prospector,"Watch: Questionable On-Field Umpiring In South Africa vs Bangladesh 1st Test, Fans Unhappy https://t.co/V8RNpIaZ1J",0,0,"Kimberley, South Africa","Watch: Questionable On-Field Umpiring In South Africa vs Bangladesh 1st Test, Fans Unhappy https://t.co/V8RNpIaZ1J"
2022-04-05 05:31:27+00:00,adarshhah,आदर्शः | 𑀆𑀤𑀭𑁆𑀰𑀂 ,"@VoiceOfHindu71 Bangladesh is an Islamic Country…Religion of Peace.

#Islamophobia",0,0,भारतवर्ष | 𑀪𑀸𑀭𑀢𑀯𑀭𑁆𑀱,"@VoiceOfHindu71 Bangladesh is an Islamic Country…Religion of Peace.

#Islamophobia"
2022-04-05 05:31:00+00:00,Dhaka_Air,Dhaka Air,"04-05-2022, 11:00 – Air Quality Index is 144 in Dhaka : Unhealthy for Sensitive Groups.  #DhakaAir #airquality #Dhaka #Bangladesh",0,0,"Dhaka, Bangladesh","04-05-2022, 11:00 – Air Quality Index is 144 in Dhaka : Unhealthy for Sensitive Groups.  #DhakaAir #airquality #Dhaka #Bangladesh"
2022-04-05 05:30:21+00:00,theterryfrisby,Lord Terrence D'Frisby,Cricket season felt very sparse and disjointed this year. Thank God for the world cup which was easily the standout… https://t.co/l69msGAPgp,0,1,"Invercargill City, New Zealand",Cricket season felt very sparse and disjointed this year. Thank God for the world cup which was easily the standout… https://t.co/l69msGAPgp
2022-04-05 05:29:42+00:00,Davinci566,Vishal🇮🇳,"@nair_noir @AskAnshul Though internet may be slow and expensive there but venting anger on SM is free in pak and Bangladesh too.
Try it.",0,0,भारतवर्ष,"@nair_noir @AskAnshul Though internet may be slow and expensive there but venting anger on SM is free in pak and Bangladesh too.
Try it."
2022-04-05 05:29:18+00:00,AkhilaSene97,Akhila Seneviratne,@Seductv @upultharanga44 He posted on IG that he is unable to attend because he is in Bangladesh :'),0,0,,@Seductv @upultharanga44 He posted on IG that he is unable to attend because he is in Bangladesh :')
2022-04-05 05:29:02+00:00,NisarSuzain,Suzain Nisar,"https://t.co/iZLBW1umke

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/JKXCYLYJ3Q",0,0,,"https://t.co/iZLBW1umke

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/JKXCYLYJ3Q"
2022-04-05 05:28:36+00:00,Rafiqul42364272,Rafiqul islam,@dr_mairakhan @mehreen2022 @Mehreen693 @dr_saniakhan @Drsairakhan12 @drfaizakhan8 @iamiqra12 @Huma8901 Bangladesh,0,0,Natore,@dr_mairakhan @mehreen2022 @Mehreen693 @dr_saniakhan @Drsairakhan12 @drfaizakhan8 @iamiqra12 @Huma8901 Bangladesh
2022-04-05 05:27:14+00:00,Networkbd1,Networkbd,"Registration Of  A Foreign Company In Bangladesh For  Beginners 
A growing number of foreign companies have set up… https://t.co/BxijWsbnsm",0,0,,"Registration Of  A Foreign Company In Bangladesh For  Beginners 
A growing number of foreign companies have set up… https://t.co/BxijWsbnsm"
2022-04-05 05:27:02+00:00,short3rdman,Cricket,"@DerekJGrossman Neither Xi, nor Taliban , nor the Nepalese prime minister was willing to resign. Bangladesh electio… https://t.co/JhLNzFZ4IK",0,1,,"@DerekJGrossman Neither Xi, nor Taliban , nor the Nepalese prime minister was willing to resign. Bangladesh electio… https://t.co/JhLNzFZ4IK"
2022-04-05 05:26:34+00:00,Author99101383,अRthur,"@kamaalrkhan 'There are no Muslims in India, Pakistan and Bangladesh'
  Abu Dhabi - Magazine.  Prince Suleiman of S… https://t.co/H0QXpS22gr",0,0,"Barcelona, Spain","@kamaalrkhan 'There are no Muslims in India, Pakistan and Bangladesh'
  Abu Dhabi - Magazine.  Prince Suleiman of S… https://t.co/H0QXpS22gr"
2022-04-05 05:26:03+00:00,tjalal786,M. Tariq Jalal,@O_zz_0 For God sake please don't save these traitors. We lost Bangladesh due to that and then still suffering for… https://t.co/7gHsYvPn4H,0,0,Lahore,@O_zz_0 For God sake please don't save these traitors. We lost Bangladesh due to that and then still suffering for… https://t.co/7gHsYvPn4H
2022-04-05 05:25:41+00:00,AdilWan55888220,Adil Wani,"https://t.co/BAZ1qFHsKQ

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/NfEXouWugm",0,0,,"https://t.co/BAZ1qFHsKQ

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/NfEXouWugm"
2022-04-05 05:25:30+00:00,jyostna59883008,jyostna,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/sHv54HQKDR",0,0,,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/sHv54HQKDR"
2022-04-05 05:24:18+00:00,Arun57968945,Arjun,"https://t.co/ztzW5Esdcg

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/MN7zxO4ORm",0,0,,"https://t.co/ztzW5Esdcg

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/MN7zxO4ORm"
2022-04-05 05:24:02+00:00,Arjun01883396,Arjun,"https://t.co/ZJz0wcdpoS

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/VyptTz1qVr",0,0,,"https://t.co/ZJz0wcdpoS

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/VyptTz1qVr"
2022-04-05 05:24:01+00:00,vinaytalwar,Vinay Talwar 🇮🇳,"@asuph @Mediarama2 @LarissaFernand @hganjoo153 We are not, but you would like to keep your Blinkers on &amp; help the T… https://t.co/3STJu7ilVQ",0,0,"New Delhi, India","@asuph @Mediarama2 @LarissaFernand @hganjoo153 We are not, but you would like to keep your Blinkers on &amp; help the T… https://t.co/3STJu7ilVQ"
2022-04-05 05:23:51+00:00,Harman49866047,Harman,"https://t.co/C8hBIFUL8w

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/GG4eUb1GnO",0,0,,"https://t.co/C8hBIFUL8w

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/GG4eUb1GnO"
2022-04-05 05:23:36+00:00,Sportscri_tweet,Sportscri,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/icj1E6JPdd",0,0,,"South Africa vs Bangladesh, 1st Test: Questionable On-Field Umpiring In 1st Test, Fans Unhappy. Watch | Cricket News https://t.co/icj1E6JPdd"
2022-04-05 05:23:20+00:00,Jabarkhail19,Jabarkhail,@SecBlinken @StateDept Time to f@&amp;k up Bangladesh 🇧🇩 🤦‍♂️🤦‍♂️,0,0,,@SecBlinken @StateDept Time to f@&amp;k up Bangladesh 🇧🇩 🤦‍♂️🤦‍♂️
2022-04-05 05:23:17+00:00,videoeditspro,Make Promo Video,@SecBlinken @StateDept No democracy in Bangladesh. I can't give my vote for the last 10 years.,0,0,"Dhaka, Bangladesh",@SecBlinken @StateDept No democracy in Bangladesh. I can't give my vote for the last 10 years.
2022-04-05 05:22:56+00:00,Nimrat59530206,Nimrat,"https://t.co/WhE1Y1rPGf

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/FEB0Jv9l6m",0,0,,"https://t.co/WhE1Y1rPGf

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/FEB0Jv9l6m"
2022-04-05 05:22:31+00:00,ngk21753,Gopalakrishnan N,"https://t.co/yAxq9sP0vx

I understand why there is nothing against WEST.  But surprisingly there was no comparison… https://t.co/NFUVWOkF8F",0,0,,"https://t.co/yAxq9sP0vx

I understand why there is nothing against WEST.  But surprisingly there was no comparison… https://t.co/NFUVWOkF8F"
2022-04-05 05:22:22+00:00,Nitish81504314,Nitish,"https://t.co/V7UJXct4u0

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/CU1OJ8Tzzp",0,0,,"https://t.co/V7UJXct4u0

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/CU1OJ8Tzzp"
2022-04-05 05:21:44+00:00,cricbuzz,Cricbuzz,"""Regarding umpiring decisions, everyone had seen globally and we cannot do anything as they are the final judge but… https://t.co/Ja434hZ9QR",4,49,,"""Regarding umpiring decisions, everyone had seen globally and we cannot do anything as they are the final judge but… https://t.co/Ja434hZ9QR"
2022-04-05 05:21:41+00:00,augustdiaries9,𝓢𝓮𝓵𝓮𝓷𝓪 𝓟𝓾𝓽𝓱💡,@Itzsona_Gupta I am from Bangladesh and I love jalebis,0,1,Dhaka,@Itzsona_Gupta I am from Bangladesh and I love jalebis
2022-04-05 05:21:09+00:00,Ranjan24325751,Ranjan,"https://t.co/dQK56LqRf3

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/P3gq6qhzr3",0,0,,"https://t.co/dQK56LqRf3

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/P3gq6qhzr3"
2022-04-05 05:20:14+00:00,kaid_musleh,Musleh Kaid,"@MdAtiquzzaman05 @SecBlinken @StateDept @NMADmuseum What are you asking for?
You want the United states to interfere  in Bangladesh.",0,0,,"@MdAtiquzzaman05 @SecBlinken @StateDept @NMADmuseum What are you asking for?
You want the United states to interfere  in Bangladesh."
2022-04-05 05:19:01+00:00,nimaisinha,NC Sinha,"@sardesairajdeep Thank God, it's available in India. Look around the neighbouring countries. In Sri Lank it's not a… https://t.co/z14hudn7hd",0,0,,"@sardesairajdeep Thank God, it's available in India. Look around the neighbouring countries. In Sri Lank it's not a… https://t.co/z14hudn7hd"
2022-04-05 05:18:23+00:00,Manvir35032657,Manvir,"https://t.co/NPBAiKwGQS

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/Zm8ADne5Fg",0,0,,"https://t.co/NPBAiKwGQS

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/Zm8ADne5Fg"
2022-04-05 05:18:09+00:00,dailystarnews,The Daily Star,Protests continued against the harassment of Tejgaon College faculty member Lata Samaddar by a police officer for w… https://t.co/EHwQtaiB1I,0,11,Bangladesh,Protests continued against the harassment of Tejgaon College faculty member Lata Samaddar by a police officer for w… https://t.co/EHwQtaiB1I
2022-04-05 05:18:04+00:00,pressxpresspx,Press Xpress,"In a message commemorating 50 years of diplomatic relations between the two countries, US Secretary of State Antony… https://t.co/T7hRYiKQWX",0,0,,"In a message commemorating 50 years of diplomatic relations between the two countries, US Secretary of State Antony… https://t.co/T7hRYiKQWX"
2022-04-05 05:17:15+00:00,Sonu33707157,Sonu,"https://t.co/MZfDzEiT0e

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/g1HBGJIlxg",0,0,,"https://t.co/MZfDzEiT0e

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/g1HBGJIlxg"
2022-04-05 05:16:55+00:00,Shashwa43801861,Shashwat,"https://t.co/epWoLagTRT

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/wSzKF2GwYq",0,0,,"https://t.co/epWoLagTRT

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/wSzKF2GwYq"
2022-04-05 05:16:53+00:00,RichaGu36239056,Richa Gupta,@RezinaSultana9 Illegal Muslim immigrants of Bangladesh and Myanmar.,0,0,,@RezinaSultana9 Illegal Muslim immigrants of Bangladesh and Myanmar.
2022-04-05 05:16:32+00:00,SABreakingNews,SA Breaking News,https://t.co/9pa0sT9eGz | Elgar ecstatic after breaking personal Kingsmead duck: 'I've caught quite a few hidings h… https://t.co/wYwukqxDR8,0,3,South Africa,https://t.co/9pa0sT9eGz | Elgar ecstatic after breaking personal Kingsmead duck: 'I've caught quite a few hidings h… https://t.co/wYwukqxDR8
2022-04-05 05:16:08+00:00,Anurag40134415,Anurag,"https://t.co/BhO2YYEbIr

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/t0guSECkTj",0,0,,"https://t.co/BhO2YYEbIr

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/t0guSECkTj"
2022-04-05 05:15:50+00:00,Vonwillebrand88,Abdul Samad,"@AndhraManadi Our people are so much culturally connected, will form a great coalition. China and west p reliance b… https://t.co/ophFfbMt1d",0,0,,"@AndhraManadi Our people are so much culturally connected, will form a great coalition. China and west p reliance b… https://t.co/ophFfbMt1d"
2022-04-05 05:15:43+00:00,AkshraBhat,akshra bhat,Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+MNAs MP) traitors.… https://t.co/XXcuRD8t5V,0,0,Chanpora Srinagar ,Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+MNAs MP) traitors.… https://t.co/XXcuRD8t5V
2022-04-05 05:15:19+00:00,Krishna92349106,Krishna,"https://t.co/YlRT5kWSSL

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/gQji0QNejf",0,0,,"https://t.co/YlRT5kWSSL

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/gQji0QNejf"
2022-04-05 05:14:58+00:00,CompleteAlQuran,رزيب || Razib,"@weezeyoung45 @muftimenk May Allah bless you brother,  Listen to your heart and go to nearest mosque in this blessi… https://t.co/NdKRj83NXi",0,0,"Dhaka, Bangladesh","@weezeyoung45 @muftimenk May Allah bless you brother,  Listen to your heart and go to nearest mosque in this blessi… https://t.co/NdKRj83NXi"
2022-04-05 05:14:37+00:00,ScriptCritical,The Critical Script,"The River #Umngot, which flows into Bangladesh, is a natural divide between the Jaintia and Khasi hills in Meghalay… https://t.co/XRbZ1H8qbQ",0,1,"Assam, India","The River #Umngot, which flows into Bangladesh, is a natural divide between the Jaintia and Khasi hills in Meghalay… https://t.co/XRbZ1H8qbQ"
2022-04-05 05:14:19+00:00,Akash81988702,Akash,"https://t.co/RcazjyxH4R

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/QALDZOmxJd",0,0,,"https://t.co/RcazjyxH4R

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/QALDZOmxJd"
2022-04-05 05:13:53+00:00,Hamza07190327,Hamza,"https://t.co/eokFacbA7L is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldives,… https://t.co/TClpTiFJgz",1,1,,"https://t.co/eokFacbA7L is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldives,… https://t.co/TClpTiFJgz"
2022-04-05 05:13:30+00:00,Arnav63423980,Arnav,"https://t.co/1KuE78i3o6

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/MeBqGImAnv",0,0,,"https://t.co/1KuE78i3o6

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/MeBqGImAnv"
2022-04-05 05:13:11+00:00,MdAlamin244844,Md. Alamin,@dr_mairakhan @mehreen2022 @Mehreen693 @dr_saniakhan @Drsairakhan12 @drfaizakhan8 @iamiqra12 @Huma8901 I am from Bangladesh,0,0,,@dr_mairakhan @mehreen2022 @Mehreen693 @dr_saniakhan @Drsairakhan12 @drfaizakhan8 @iamiqra12 @Huma8901 I am from Bangladesh
2022-04-05 05:13:01+00:00,aponfbd,APON Foundation,"Join me in supporting this @LaunchGood campaign! Sharing Your EID Joys with Underprivileged Community, Bangladesh! https://t.co/UkeI8lTRB0",0,0,Bangladesh,"Join me in supporting this @LaunchGood campaign! Sharing Your EID Joys with Underprivileged Community, Bangladesh! https://t.co/UkeI8lTRB0"
2022-04-05 05:12:42+00:00,htTweets,Hindustan Times,"Cop arrested in #Bangladesh for harassing &amp; threatening to kill a woman for wearing a 'Bindi'. The woman, an academ… https://t.co/0Lyi9zJpme",2,9,India,"Cop arrested in #Bangladesh for harassing &amp; threatening to kill a woman for wearing a 'Bindi'. The woman, an academ… https://t.co/0Lyi9zJpme"
2022-04-05 05:11:39+00:00,nikhikalpita,NIK #JustAFan,"05/04/2013 📌
.
.
.
.
On this day 9 years ago Smriti Mandhana made her international debut against Bangladesh… https://t.co/YSJTYTTBH4",8,90,"Assam, India","05/04/2013 📌
.
.
.
.
On this day 9 years ago Smriti Mandhana made her international debut against Bangladesh… https://t.co/YSJTYTTBH4"
2022-04-05 05:11:15+00:00,vinaytalwar,Vinay Talwar 🇮🇳,"@asuph @Mediarama2 @LarissaFernand @hganjoo153 Pray do tell, who came to the aid of Christians, Sikhs, Brahmins and… https://t.co/C8W8cU0Hx3",0,0,"New Delhi, India","@asuph @Mediarama2 @LarissaFernand @hganjoo153 Pray do tell, who came to the aid of Christians, Sikhs, Brahmins and… https://t.co/C8W8cU0Hx3"
2022-04-05 05:10:58+00:00,russiar_nakao,4%の確率でラッシャーを出す中尾,Bangladesh ##発音が神,0,0,ラッシャー,Bangladesh ##発音が神
2022-04-05 05:10:57+00:00,Shuheda8,Shuheda,@CryptoSpaceX01 @VikingPokerDAO How do you plan to spread awareness about your project in countries/regions where E… https://t.co/qhhVlF6DxK,0,0,,@CryptoSpaceX01 @VikingPokerDAO How do you plan to spread awareness about your project in countries/regions where E… https://t.co/qhhVlF6DxK
2022-04-05 05:10:54+00:00,manjukguru,Manju🇮🇳,#Hindu woman harassed&amp;threatened 2b killed by cop for wearin a #Bindi in #Dhaka #Bangladesh .. #cop arrested. Where… https://t.co/eGY3En9M0f,0,2,,#Hindu woman harassed&amp;threatened 2b killed by cop for wearin a #Bindi in #Dhaka #Bangladesh .. #cop arrested. Where… https://t.co/eGY3En9M0f
2022-04-05 05:10:37+00:00,Anjanda46071939,💞অঞ্জন💞,"Welcome to west bangladesh 
@AITCofficial https://t.co/7TFeMbzcGu",0,1,India,"Welcome to west bangladesh 
@AITCofficial https://t.co/7TFeMbzcGu"
2022-04-05 05:10:29+00:00,Ravi13737091,Ravi,"https://t.co/ccTFB6NryG

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/ZMHNcpwkCa",0,0,,"https://t.co/ccTFB6NryG

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/ZMHNcpwkCa"
2022-04-05 05:10:06+00:00,ThrakikaE,Thrakika Ekkokistiri,"Bangladesh: This year’s cotton import to cross 9m bales, a record https://t.co/pYTQZEwqSg via @ThrakikaE",0,0,"Komotini, Greece","Bangladesh: This year’s cotton import to cross 9m bales, a record https://t.co/pYTQZEwqSg via @ThrakikaE"
2022-04-05 05:10:01+00:00,MrAarif42516787,MrAarif,"Bangladesh has been a leader in rallying other countries to deal with climate crisis that the planet is facing, US… https://t.co/T5U0lnTWbl",1,1,,"Bangladesh has been a leader in rallying other countries to deal with climate crisis that the planet is facing, US… https://t.co/T5U0lnTWbl"
2022-04-05 05:09:24+00:00,Aryan42216586,Aryan,"https://t.co/u0Jp3wlS3c

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/orAA6tRhIc",0,0,,"https://t.co/u0Jp3wlS3c

It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldi… https://t.co/orAA6tRhIc"
2022-04-05 05:08:07+00:00,commondas,commondas,@HTSportsNews proteas need to play dirty against Bangladesh? how desperate are they?,0,0,West Bengal,@HTSportsNews proteas need to play dirty against Bangladesh? how desperate are they?
2022-04-05 05:07:29+00:00,kgfA119,Strive For Success,"@the_wynns @steemit_tulip Lutfar Rahman, a simple man from Bangladesh, living a simple life. He only shared the com… https://t.co/DjzJ8uIra0",0,0,Pakistan,"@the_wynns @steemit_tulip Lutfar Rahman, a simple man from Bangladesh, living a simple life. He only shared the com… https://t.co/DjzJ8uIra0"
2022-04-05 05:07:20+00:00,siva82kb,Siva,"@niloy_himu @ICC Bangladesh, you are doing something right if they have to resort to umpiring like this. Kudos!",0,0,"Tamil Nadu, India","@niloy_himu @ICC Bangladesh, you are doing something right if they have to resort to umpiring like this. Kudos!"
2022-04-05 05:06:17+00:00,raja_babu_33,raja babu,@CryptoSpaceX01 @VikingPokerDAO How do you plan to spread awareness about your project in countries/regions where E… https://t.co/Vd0PazYtlE,0,0,,@CryptoSpaceX01 @VikingPokerDAO How do you plan to spread awareness about your project in countries/regions where E… https://t.co/Vd0PazYtlE
2022-04-05 05:06:13+00:00,akashpilot,Akash Jaiswal,@majorgauravarya Only ques is how soon nose diving Pak economy is gonna force civilians to come out in street. SriL… https://t.co/B9tbaQAf0u,0,1,india,@majorgauravarya Only ques is how soon nose diving Pak economy is gonna force civilians to come out in street. SriL… https://t.co/B9tbaQAf0u
2022-04-05 05:05:52+00:00,poonam30642862,poonam,@Why_doe2906 @ShivRan63297666 @ImranKhanPTI @GovtofPakistan We annexed Hyderabad? Pakistan can 'claim' Kashmir? 🤣🤣🤣… https://t.co/RSgdlSWbeE,0,0,,@Why_doe2906 @ShivRan63297666 @ImranKhanPTI @GovtofPakistan We annexed Hyderabad? Pakistan can 'claim' Kashmir? 🤣🤣🤣… https://t.co/RSgdlSWbeE
2022-04-05 05:05:51+00:00,unbnewsroom,UNB - United News of Bangladesh,"Momen briefs Blinken about “transparent” election process
#Bangladesh #blinken #election 
https://t.co/my85lejjSf",0,0,"Dhaka, Bangladesh","Momen briefs Blinken about “transparent” election process
#Bangladesh #blinken #election 
https://t.co/my85lejjSf"
2022-04-05 05:04:52+00:00,OLSCBangladesh,OLSC Bangladesh,"🔴 Matchday 🔴 

⚽ @slbenfica_en vs @LFC 
🏆 UEFA Champions League 
🕗 BDST 1.00 AM

#UCL #SLBLIV #LFC
#OLSC #Bangladesh https://t.co/RRf9MC4c3m",4,17,,"🔴 Matchday 🔴 

⚽ @slbenfica_en vs @LFC 
🏆 UEFA Champions League 
🕗 BDST 1.00 AM

#UCL #SLBLIV #LFC
#OLSC #Bangladesh https://t.co/RRf9MC4c3m"
2022-04-05 05:04:43+00:00,Ferdusesikder05,Ferdusesikder,@samirajahansara I am from Bangladesh,0,1,,@samirajahansara I am from Bangladesh
2022-04-05 05:03:41+00:00,Mdsohel77343991,Md sohel,@toobemiofficial Best wishes from Bangladesh ❤️,0,0,"Dhaka, Bangladesh",@toobemiofficial Best wishes from Bangladesh ❤️
2022-04-05 05:03:21+00:00,soumitra65,soumitra bose,"SA Vs BAN Controversy: Test Series Turns Acrimonious, Bangladesh To File Official Complaint With ICC… https://t.co/jyIu2CzQZx",0,0,new delhi,"SA Vs BAN Controversy: Test Series Turns Acrimonious, Bangladesh To File Official Complaint With ICC… https://t.co/jyIu2CzQZx"
2022-04-05 05:02:34+00:00,boundmason2020,quantumghost,@abledoc @Chellaney Not so.A prosperous pak  means more terrorist activity.Bangladesh  getting prosperous but no sh… https://t.co/ZdThFMDBj9,0,0,,@abledoc @Chellaney Not so.A prosperous pak  means more terrorist activity.Bangladesh  getting prosperous but no sh… https://t.co/ZdThFMDBj9
2022-04-05 05:01:50+00:00,Prayagraj41,Prayagraj4,@HAKprime @CID574 @Viratian_VibesR @Mygov19 @itx_Mojo @SouthAsiaIndex Do you know richest muslim not residing in Pa… https://t.co/DVXQCsOqrT,0,0,,@HAKprime @CID574 @Viratian_VibesR @Mygov19 @itx_Mojo @SouthAsiaIndex Do you know richest muslim not residing in Pa… https://t.co/DVXQCsOqrT
2022-04-05 05:01:03+00:00,JamesMa05982851,ARMAAN,@UnderSecStateP U r a FAT failure professionally &amp; PHYSICALLY.Under @POTUS @SecBlinken there has NOT been one succe… https://t.co/ZYHu80ugcr,0,0,,@UnderSecStateP U r a FAT failure professionally &amp; PHYSICALLY.Under @POTUS @SecBlinken there has NOT been one succe… https://t.co/ZYHu80ugcr
2022-04-05 05:00:32+00:00,Sahinkhalil01,Sahin,@Maruf_K_Khan @SouthAsiaIndex Lol..!! Did you mean Bangladesh? haha,0,1,,@Maruf_K_Khan @SouthAsiaIndex Lol..!! Did you mean Bangladesh? haha
2022-04-05 05:00:30+00:00,Sarthak91511773,You know who,@googlekabaapu @mufaddal_vohra You don't even know what happened with Bangladesh.,0,0,,@googlekabaapu @mufaddal_vohra You don't even know what happened with Bangladesh.
2022-04-05 05:00:29+00:00,alpeshtwitting,Alpesh Patel,BCB is set to lodge an official complaint to the ICC for South Africa's “deplorable” and “unacceptable” sledging in… https://t.co/yhCgmgoQCX,0,0,"Mumbai, India",BCB is set to lodge an official complaint to the ICC for South Africa's “deplorable” and “unacceptable” sledging in… https://t.co/yhCgmgoQCX
2022-04-05 05:00:27+00:00,LibraryULAB,ULAB Library,"Professor Shailendra Raj Mehta, President &amp; Director, MICA, Ahmedabad, India presented talk at Liberal Arts Banglad… https://t.co/OgAlTeMitl",0,0,"Dhanmondi, Dhaka, Bangladesh","Professor Shailendra Raj Mehta, President &amp; Director, MICA, Ahmedabad, India presented talk at Liberal Arts Banglad… https://t.co/OgAlTeMitl"
2022-04-05 05:00:24+00:00,freebangladesh,Free Bangladesh 🇧🇩 ♥,"Sweden 🇸🇪 will provide a grant of US$5.34 million to Transparency International, #Bangladesh 🇧🇩 (TIB) to accelerate… https://t.co/yUZSvtE4tW",0,0,Bangladesh,"Sweden 🇸🇪 will provide a grant of US$5.34 million to Transparency International, #Bangladesh 🇧🇩 (TIB) to accelerate… https://t.co/yUZSvtE4tW"
2022-04-05 05:00:07+00:00,AtikqlMd,md Atikql,@AirdropDet Good  pojet vree nice job to Bangladesh lav to twitter ❤️😍😉,0,0,,@AirdropDet Good  pojet vree nice job to Bangladesh lav to twitter ❤️😍😉
