title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
Tragedy Suite | Spider-Man: No Way Home (Original Soundtrack) by Michael Giacchino,https://www.youtube.com/watch?v=lFWRS4Hfuew,"{'channel_name': 'azc0na', 'channel_link': 'https://www.youtube.com/channel/UCqMV_6GCY3-EAFqiRdBzdww'}",688K views,5 months ago,,,,Tragedy Suite | Spider-Man: No Way Home (Original Soundtrack) by Michael Giacchino,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman No Way Home by the Fun Squad,https://www.youtube.com/watch?v=duobywZLZ8U,"{'channel_name': 'Kids Fun TV', 'channel_link': 'https://www.youtube.com/c/KidsFunTVEpic'}",4.5M views,5 months ago,Spiderman No Way Home by the Fun Squad! Spiderman's secret identity is discovered by the Green Goblin! Spiderman must ...,True,4K,Spiderman No Way Home by the Fun Squad,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Ending Explained | In Hindi || BNN Review,https://www.youtube.com/watch?v=VBLPJ08QTnA,"{'channel_name': 'BNN Review', 'channel_link': 'https://www.youtube.com/c/BNNReview'}",383K views,5 months ago,Spider-Man No Way Home Ending Explained | In Hindi || BNN Review The Best Spider-Man - https://youtu.be/9PAWQnnG5nY ...,True,,Spider-Man No Way Home Ending Explained | In Hindi || BNN Review,26_05_2022-12_20_01-Spiderman no way home-partho.csv
I Watched Spider-Man: No Way Home in 0.25x Speed and Here's What I Found,https://www.youtube.com/watch?v=dhvMzgvOnEo,"{'channel_name': 'The Canadian Lad', 'channel_link': 'https://www.youtube.com/c/TheCanadianLad'}",5.4M views,4 months ago,"Get Surfshark VPN at https://surfshark.deals/CANADIANLAD - Enter promo code CANADIANLAD for 83% off, plus 3 extra months ...",True,CC,I Watched Spider-Man: No Way Home in 0.25x Speed and Here's What I Found,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Ben Shapiro Reviews “Spider-Man: No Way Home”,https://www.youtube.com/watch?v=h-yo6wnQobM,"{'channel_name': 'Ben Shapiro', 'channel_link': 'https://www.youtube.com/c/BenShapiro'}",928K views,4 months ago,Ben Shapiro reviews Marvel's “Spider-Man: No Way Home.” #BenShapiro #SpiderMan #NoWayHome #NWH ...,True,4K,Ben Shapiro Reviews “Spider-Man: No Way Home”,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Honest Trailers | Spider-Man: No Way Home,https://www.youtube.com/watch?v=hkwrbTZRJV4,"{'channel_name': 'Screen Junkies', 'channel_link': 'https://www.youtube.com/c/screenjunkies'}",2.2M views,1 month ago,Honest Trailers | Spider-Man: No Way Home Voice Narration: Jon Bailey aka Epic Voice Guy Title Design: Robert Holtby Written ...,True,,Honest Trailers | Spider-Man: No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home Mod in Among Us,https://www.youtube.com/watch?v=1STiqzydhW0,"{'channel_name': 'SSundee', 'channel_link': 'https://www.youtube.com/user/SSundee'}",6.5M views,3 months ago,We add a Spider Man Imposter Mod in Among Us Subscribe & click the bell!,True,,Spider-Man: No Way Home Mod in Among Us,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider Man No Way Home Movie Review | It's an Emotional Ride❤️❤️❤️,https://www.youtube.com/watch?v=HEQj2dqC5JE,"{'channel_name': ""RUPAM'S REVIEW"", 'channel_link': 'https://www.youtube.com/channel/UCvAmltDZa8QG5fU87Ycp9jA'}",10K views,5 months ago,Spider Man No Way Home Movie Review | It's an Emotional Ride❤️❤️❤️ Spider Man No Way Home Review Spider Man No ...,,,Spider Man No Way Home Movie Review | It's an Emotional Ride❤️❤️❤️,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man Sings A Song (Tom Holland) (No Way Home Parody)(Fan Theories NO SPOILERS)(ALBUM IS LIVE!),https://www.youtube.com/watch?v=z8tIcw25e_E,"{'channel_name': 'Aaron Fraser-Nash', 'channel_link': 'https://www.youtube.com/c/AaronFraserNash'}",2.9M views,5 months ago,Beat by Ice Tea Beats + Connect with the Don + + iTunes - https://itun.es/gb/SeEadb + Spotify ...,True,,Spider-Man Sings A Song (Tom Holland) (No Way Home Parody)(Fan Theories NO SPOILERS)(ALBUM IS LIVE!),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Stunts From Spider-Man: No Way Home In Real Life,https://www.youtube.com/watch?v=sL-v7HB3QUA,"{'channel_name': 'Nick Pro', 'channel_link': 'https://www.youtube.com/c/NickPro'}",3M views,2 months ago,Stunts From Spider-Man: No Way Home In Real Life | Nick Pro ‍ Subscribe ‍ : https://bit.ly/SubNickPro Never miss a ...,True,,Stunts From Spider-Man: No Way Home In Real Life,26_05_2022-12_20_01-Spiderman no way home-partho.csv
দর্শকদের কেমন লাগলো Spider-Man: No Way Home? No Spoiler! Public Review of Spider-Man No Way Home!,https://www.youtube.com/watch?v=4rdbkmNbOzQ,"{'channel_name': 'Star Golpo', 'channel_link': 'https://www.youtube.com/c/StarGolpo'}",116K views,5 months ago,spidermannowayhome #tomholland #marvel #stargolpo Fair Use Disclaimer: ================= This channel may use some ...,True,,দর্শকদের কেমন লাগলো Spider-Man: No Way Home? No Spoiler! Public Review of Spider-Man No Way Home!,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Everything GREAT About Spider-Man: No Way Home! (Part 1),https://www.youtube.com/watch?v=dEbVfBJMoRI,"{'channel_name': 'CinemaWins', 'channel_link': 'https://www.youtube.com/c/CinemaWins'}",1.6M views,3 weeks ago,"No Way Home! Spider-Man 3 but not that one. Pretty widely loved, but I bet I found some stuff to love you didn't even know you ...",True,,Everything GREAT About Spider-Man: No Way Home! (Part 1),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Film Theory: Spiderman Saved NO ONE (3 Spiderman No Way Home Theories),https://www.youtube.com/watch?v=IHZII4u57-A,"{'channel_name': 'The Film Theorists', 'channel_link': 'https://www.youtube.com/c/FilmTheorists'}",5.1M views,4 months ago,"There is a LOT to cover about Spider-Man: No Way Home! So much, in fact, that we are going to be talking about three theories ...",True,,Film Theory: Spiderman Saved NO ONE (3 Spiderman No Way Home Theories),26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: No Way Home - First 10 Minutes Opening Scene (2021),https://www.youtube.com/watch?v=bYK19nR4jGc,"{'channel_name': 'KinoCheck.com', 'channel_link': 'https://www.youtube.com/user/Filme'}",235K views,2 months ago,"Spider-Man: No Way Home (2021) is the new action movie starring Tom Holland, Zendaya and Benedict Cumberbatch.",True,,SPIDER-MAN: No Way Home - First 10 Minutes Opening Scene (2021),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home (2021) Explained In Hindi | Hitesh Nagar,https://www.youtube.com/watch?v=eZXBvMDAUPo,"{'channel_name': 'Hitesh Nagar', 'channel_link': 'https://www.youtube.com/channel/UCtIQBqqiTvvxoX9PyVVu0HQ'}",2.6M views,5 months ago,Download CashKaro from the link above and get ₹25 instantly OR Download the CashKaro app from the Playstore or the App ...,True,CC,Spider-Man: No Way Home (2021) Explained In Hindi | Hitesh Nagar,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN 4 - TRAILER | Marvel Studios & Sony Pictures - Tom Holland & Tobey Maguire,https://www.youtube.com/watch?v=mc5dVcz52WI,"{'channel_name': 'Screen Culture', 'channel_link': 'https://www.youtube.com/c/ScreenCultureOfficial'}",144K views,2 days ago,"Released late last year, the box office sensation Spider-Man: No Way Home left the series in an interesting place. It essentially ...",True,New,SPIDER-MAN 4 - TRAILER | Marvel Studios & Sony Pictures - Tom Holland & Tobey Maguire,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man VS Electro (Black Suit Fight) | Spider-Man: No Way Home | CLIP,https://www.youtube.com/watch?v=2PjtpWWeyeQ,"{'channel_name': 'Boxoffice Movie Scenes', 'channel_link': 'https://www.youtube.com/channel/UCfk4Df9QxO267wlFbStSyAw'}",22K views,2 days ago,Electro and Sandman are BACK in this awesome fight from Spider-Man: No Way Home Buy or rent the movie NOW ...,True,New,Spider-Man VS Electro (Black Suit Fight) | Spider-Man: No Way Home | CLIP,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN NO WAY HOME Suit PS5 Gameplay Walkthrough Part 1 FULL GAME [4K 60FPS] - No Commentary,https://www.youtube.com/watch?v=yAgew8IQZrw,"{'channel_name': 'MKIceAndFire', 'channel_link': 'https://www.youtube.com/c/MKIceAndFire'}",1.8M views,5 months ago,Spider-Man No Way Home PS5 Walkthrough Part 1 and until the last part will include the full Spider-Man Gameplay on PS5.,True,4K,SPIDER-MAN NO WAY HOME Suit PS5 Gameplay Walkthrough Part 1 FULL GAME [4K 60FPS] - No Commentary,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Top 10 Most Rewatchable Scenes in Spider-Man: No Way Home,https://www.youtube.com/watch?v=MOO6HL2bIxo,"{'channel_name': 'WatchMojo.com', 'channel_link': 'https://www.youtube.com/user/WatchMojo'}",677K views,2 months ago,"These are the ""Spider-Man: No Way Home"" scenes that will go down in film history! For this list, we'll be looking at the moments or ...",True,,Top 10 Most Rewatchable Scenes in Spider-Man: No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
How 'Spider-Man: No Way Home' Visual Effects Were Made | Vanity Fair,https://www.youtube.com/watch?v=DdhLBZpIq2c,"{'channel_name': 'Vanity Fair', 'channel_link': 'https://www.youtube.com/c/VanityFair'}",944K views,2 months ago,"""Tom Holland does a ton of his own stunts."" Kelly Port, the Visual Effects Supervisor for 'Spider-Man: No Way Home,' gives his ...",True,,How 'Spider-Man: No Way Home' Visual Effects Were Made | Vanity Fair,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home: The Villains Come To Fight (HD),https://www.youtube.com/watch?v=yPYOtaZPArI,"{'channel_name': 'Scene City', 'channel_link': 'https://www.youtube.com/c/SceneCityOfficial'}",270K views,12 days ago,"Electro, Sandman and the Lizard arrive to attack Spider-Man. #SpiderMan #SpiderManNoWayHome #TobeyMaguire ...",True,,Spider-Man No Way Home: The Villains Come To Fight (HD),26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: No Way Home - Cast Audition Reactions,https://www.youtube.com/watch?v=zJYSvdVREIw,"{'channel_name': 'Sony Pictures Entertainment', 'channel_link': 'https://www.youtube.com/c/sonypictures'}",3.4M views,2 months ago,"In honor of #SpiderManNoWayHome's release on Digital, we're taking a look back at Tom Holland, Zendaya, and Jacob Batalon's ...",True,,SPIDER-MAN: No Way Home - Cast Audition Reactions,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN : NO WAY HOME || BAD BOY || Spider Man Bad Boy song,https://www.youtube.com/watch?v=qFEtsssl2VA,"{'channel_name': 'Garvit Karagwal', 'channel_link': 'https://www.youtube.com/channel/UCIhcSWhBvyznh6crj5Xxa7A'}",4.4M views,5 months ago,SPIDER-MAN: NO WAY HOME || BAD BOY || Spider Man Bad Boy song ----------- Use headphones for the best experience ---------- ...,,,SPIDER-MAN : NO WAY HOME || BAD BOY || Spider Man Bad Boy song,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Behind The Scenes #spider #bts,https://www.youtube.com/watch?v=TiSqvPu16qA,"{'channel_name': ""Movies - IT's all about !"", 'channel_link': 'https://www.youtube.com/channel/UCJfm-zo2iiKmPuQ2twSIdbQ'}",216K views,2 months ago,A Meeting of the Spiders - Heroes Panel behind the Scene (BTS) and fun during the shoot. #spider #spiderman #nowayhome ...,,,Spider-Man No Way Home Behind The Scenes #spider #bts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home: Curing The Villains (HD),https://www.youtube.com/watch?v=XLECLu78Mtc,"{'channel_name': 'Scene City', 'channel_link': 'https://www.youtube.com/c/SceneCityOfficial'}",419K views,10 days ago,The Spideys work together to cure the villains and send them home. #SpiderMan #SpiderManNoWayHome #TobeyMaguire ...,True,,Spider-Man No Way Home: Curing The Villains (HD),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Why This Is The Worst Scene In SPIDER-MAN: NO WAY HOME | Video Essay,https://www.youtube.com/watch?v=thJLD7unBn8,"{'channel_name': 'Patrick Tomasso', 'channel_link': 'https://www.youtube.com/c/imPatrickT'}",217K views,2 months ago,,,4K,Why This Is The Worst Scene In SPIDER-MAN: NO WAY HOME | Video Essay,26_05_2022-12_20_01-Spiderman no way home-partho.csv
*SPIDER-MAN: NO WAY HOME* is a rollercoaster of emotions,https://www.youtube.com/watch?v=SOuxFH3vCmI,"{'channel_name': 'Natalie Gold', 'channel_link': 'https://www.youtube.com/c/NatalieGoldReacts'}",476K views,1 month ago,Thanks for watching! MERCH: https://crowdmade.com/collections/nataliegold This video was edited by Cameron Marek: ...,True,,*SPIDER-MAN: NO WAY HOME* is a rollercoaster of emotions,26_05_2022-12_20_01-Spiderman no way home-partho.csv
I Watched Spider-Man: No Way Home in 0.25x Speed and Here's What I Found,https://www.youtube.com/watch?v=wnR8pG-YL_E,"{'channel_name': 'The Canadian Lad', 'channel_link': 'https://www.youtube.com/c/TheCanadianLad'}",5M views,4 months ago,Thanks to Keeps for sponsoring this video! Head to https://keeps.com/thecanadianlad to get 50% off your first order of hair loss ...,True,CC,I Watched Spider-Man: No Way Home in 0.25x Speed and Here's What I Found,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman vs Spider Gwen vs Black Spiderman vs Spiderman No Way Home | Tiles Hop EDM Rush,https://www.youtube.com/watch?v=E5Vg7VSpS0Y,"{'channel_name': 'Mood Gamer Yt', 'channel_link': 'https://www.youtube.com/channel/UCEnN1g42A4ctwvf9XuJk9mg'}",4.4M views,4 months ago,Spiderman vs Spider Gwen vs Black Spiderman vs Spiderman No Way Home | Tiles Hop EDM Rush Songs Sunflower ...,True,,Spiderman vs Spider Gwen vs Black Spiderman vs Spiderman No Way Home | Tiles Hop EDM Rush,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home (2022) | Full Movie 4K (English),https://www.youtube.com/watch?v=NbCem1L2C2Q,"{'channel_name': 'rendar', 'channel_link': 'https://www.youtube.com/channel/UCHa1CkFeatMbT6jgO5-vrzQ'}",8 views,23 hours ago,Spider-Man: No Way Home ~ Full Movie [HD] ✧·︻デFull Movie══━一✧ HD https://t.co/c00a8UKoFC ...,,New,Spider-Man: No Way Home (2022) | Full Movie 4K (English),26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Did you know that in ""SPIDER-MAN NO WAY HOME""...",https://www.youtube.com/shorts/0mdGBIoM6x0,"{'channel_name': 'ComFacts', 'channel_link': 'https://www.youtube.com/channel/UCgWh67Zregry8WkciTd6wTQ'}",105K views,5 days ago,"Did you know that, In Spiderman: No Way Home (2021) Peter Parker pairs his phone with Doc Ock's arms to control them.",,New,"Did you know that in ""SPIDER-MAN NO WAY HOME""...",26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home Teaser Trailer Reaction Mashup,https://www.youtube.com/watch?v=iQnNiNxi_t8,"{'channel_name': 'GORILLA REACTSTREAM', 'channel_link': 'https://www.youtube.com/c/GORILLAREACTSTREAM'}",4.6M views,9 months ago,"Spider-Man: No Way Home For the first time in the cinematic history of Spider-Man, our friendly neighborhood hero is unmasked ...",,,Spider-Man: No Way Home Teaser Trailer Reaction Mashup,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home Soundtrack - Grief Theme (Complete),https://www.youtube.com/watch?v=t1Db7TjtYGA,"{'channel_name': 'Flash Music', 'channel_link': 'https://www.youtube.com/channel/UCQuG69m9Mb_5Y8mGSRpLy9Q'}",560K views,5 months ago,I OWN NOTHING! Music is by Michael Giacchino and is from the Spider-Man Far From Home Soundtrack and the Spider-Man: No ...,,,Spider-Man: No Way Home Soundtrack - Grief Theme (Complete),26_05_2022-12_20_01-Spiderman no way home-partho.csv
MCU 28 | Spiderman no way home Explanation | Movie Mania | Movie explainer amith | Business,https://www.youtube.com/watch?v=8OTG5wo1ZRg,"{'channel_name': 'MALLU DUBBED', 'channel_link': 'https://www.youtube.com/c/MALLUDUBBED'}",289K views,3 months ago,"MOVIE INFO: With Spider-Man's identity now revealed, our friendly neighborhood web-slinger is unmasked and no longer able to ...",True,,MCU 28 | Spiderman no way home Explanation | Movie Mania | Movie explainer amith | Business,26_05_2022-12_20_01-Spiderman no way home-partho.csv
The Condo Fight Scene | Spider-Man: No Way Home,https://www.youtube.com/watch?v=vG7-hKnYcxQ,"{'channel_name': 'Spider-Man', 'channel_link': 'https://www.youtube.com/c/spiderman'}",1.7M views,9 days ago,Peter (Tom Holland) loses control of the situation when the Green Goblin (Willem Dafoe) emerges and the villains stop ...,True,,The Condo Fight Scene | Spider-Man: No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Why Tobey Maguire’s Spider-Man Suit Was Different In Spider-Man: No Way Home…,https://www.youtube.com/shorts/aSiHDxrDxmo,"{'channel_name': 'DOOMBLAZER', 'channel_link': 'https://www.youtube.com/c/DOOMBLAZERbeyourself'}",275K views,9 days ago,"In this video, Sid explains why Tobey Maguire's suit was different in Marvel Studios' Spider-Man: No Way Home! Follow Sid ...",True,,Why Tobey Maguire’s Spider-Man Suit Was Different In Spider-Man: No Way Home…,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home | Red Carpet PREMIERE!,https://www.youtube.com/watch?v=sKtHn7DaG9E,"{'channel_name': 'Marvel Entertainment', 'channel_link': 'https://www.youtube.com/c/marvel'}",1.9M views,5 months ago,"Catch all the highlights from the red carpet world premiere of Spider-Man: No Way Home and see it in theaters December 17, ...",True,CC,Spider-Man: No Way Home | Red Carpet PREMIERE!,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Laughing, Crying & Gasping cos Spider-Man No Way Home was just TOO ICONIC! Reaction & Review",https://www.youtube.com/watch?v=KHFZSUGDp6c,"{'channel_name': 'Mary Cherry', 'channel_link': 'https://www.youtube.com/c/MaryCherryOfficial'}",321K views,2 months ago,"UNCUT, EARLY ACCESS, BLOOPERS & MORE: https://www.patreon.com/marycherryofficial subscribe & turn on notifications ...",True,CC,"Laughing, Crying & Gasping cos Spider-Man No Way Home was just TOO ICONIC! Reaction & Review",26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN No Way Home: The One Line In The Script That Changes EVERYTHING About The Ending,https://www.youtube.com/watch?v=ARIdWm_P6Uo,"{'channel_name': 'Heavy Spoilers', 'channel_link': 'https://www.youtube.com/c/definition1988'}",627K views,3 months ago,,True,4K,SPIDER-MAN No Way Home: The One Line In The Script That Changes EVERYTHING About The Ending,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Spider-Man: No Way Home - Exclusive First 10 Minutes (2021) Tom Holland, Zendaya",https://www.youtube.com/watch?v=BWAKL9tc184,"{'channel_name': 'IGN', 'channel_link': 'https://www.youtube.com/c/IGN'}",290K views,2 months ago,IGN can exclusively debut online the first 10 minutes of Spider-Man: No Way Home ahead of its digital and Blu-ray/DVD release.,True,,"Spider-Man: No Way Home - Exclusive First 10 Minutes (2021) Tom Holland, Zendaya",26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME TRAILER REACTION! (OMG),https://www.youtube.com/watch?v=sof6uI9kz98,"{'channel_name': 'Mytho', 'channel_link': 'https://www.youtube.com/channel/UCVHap-xoyp2iI0tD9MdbPwA'}",1.8M views,6 months ago,i am so excited for this movie.,True,,SPIDER-MAN: NO WAY HOME TRAILER REACTION! (OMG),26_05_2022-12_20_01-Spiderman no way home-partho.csv
